eid,doi,title,abstract,abstract_processed,year,journal,authors,affiliations,authors_with_affiliations,Unnamed: 8,author_keywords,index_keywords,doc_type,publication_stage,open_access,link,__source_file,relevance_score,Unnamed: 17,final_include,,topic,Primary_Theory,Anthropomorphism_as_Core_IV,Mechanism_Tested,Boundary_Condition_Tested,Country
2-s2.0-85042198731,10.1016/j.foodqual.2018.01.020,"Consumer in-store choice of suboptimal food to avoid food waste: The role of food category, communication and perception of quality dimensions","Food not purchased due to its perceived sub-optimality is often wasted in the store, which contributes to the problem of food waste. One way to avoid this factor causing disposal of edible food is to offer such foods at reduced prices in the store. However, it remains under researched under which circumstances consumers most likely choose such food. The current study aimed to analyse choice likelihood in dependence of food category and communication of the offer, and to explore dimensions of perceived food quality and ascriptions to the buyer of sub-optimal products. An online between-subjects experimental study (4 × 2) with 746 Uruguayan consumers was conducted, comparing price reduced suboptimal food of four categories and communicating either economic saving or food waste avoidance. The foods were also assessed on a range of quality characteristics, and ascriptions matching a person buying either the optimal or the suboptimal food chosen. Findings show that suboptimal foods offered at reduced price were well accepted. However, likelihood of choice of suboptimal food depended on food category and was higher in the presence of communication on food waste avoidance, with differences in gender and socioeconomic status. Perceived quality and ascriptions to the buyers varied between food categories. It is concluded that communicating food waste avoidance can heighten acceptance and improve perceived quality, in particular for fresh produce. The findings allow deriving recommendations for approaches to improve value perception of suboptimal food, targeted to food category and consumer group. © 2018 Elsevier Ltd",purchased due suboptimality often wasted store contributes problem way avoid causing disposal edible offer reduced price store remains researched circumstance likely choose current aimed analyse choice likelihood dependence category communication offer dimension quality ascription buyer online betweensubjects experimental uruguayan conducted comparing price reduced four category communicating either economic saving avoidance assessed range quality characteristic ascription matching person buying either optimal chosen offered reduced price accepted likelihood choice depended category presence communication avoidance difference gender socioeconomic status quality ascription buyer varied category concluded communicating avoidance heighten acceptance improve quality particular fresh allow deriving recommendation approach improve value targeted category group elsevier ltd,2018,Food Quality and Preference,"Aschemann-Witzel, J.; Giménez, A.; Ares, G.","MAPP Centre - Research on Value Creation in the Food Sector, Aarhus Universitet, Aarhus, Midtjylland, Denmark; Sensometrics & Consumer Science, Universidad de la República Facultad de Química, Montevideo, Uruguay","Aschemann-Witzel, Jessica, MAPP Centre - Research on Value Creation in the Food Sector, Aarhus Universitet, Aarhus, Midtjylland, Denmark; Giménez, Ana María, Sensometrics & Consumer Science, Universidad de la República Facultad de Química, Montevideo, Uruguay; Ares, Gastón, Sensometrics & Consumer Science, Universidad de la República Facultad de Química, Montevideo, Uruguay",,Ascriptions; Consumer choice; Culture; Food waste; Price; Quality perception; Suboptimal food; Value,,Article,Final,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85042198731&doi=10.1016%2Fj.foodqual.2018.01.020&partnerID=40&md5=b015b5d4ba2b99060e3ebc7c23276670,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.7009176131680568,,1,,4,None explicit (abstract-level),No,Quality/health inference,Price / discount depth; Channel / retail context,Denmark
2-s2.0-105017668670,10.14719/pst.7574,Perfectly imperfect: Embracing sub-optimal vegetables in Coimbatore farmer’s market,"India is one of the largest producers of vegetables globally, consistently ranking among the top countries in terms of production. However, post-harvest losses continue to be a major problem in the food sector because of poor handling, storage and transportation. Despite these losses, customers frequently ignore vegetables that are not at their best but still have nutritional value due to their aesthetic flaws. This is because consumers and retailers have high expectations in purchasing vegetables. The study explores factors that influence purchasing behavior and consumer preferences in sub-optimal vegetables. Using a well-structured questionnaire data was collected from 250 respondents in Coimbatore farmers market and analyzed by using factor and conjoint analysis. A total of four factors such as buying expectations, attitudes, benefits and price were identified on purchasing behaviour of sub-optimal vegetables. Combination of fresh, firm, without spots with a price discount of 50-75 % has a higher utility score and it is a highly preferred attribute of the consumer in buying sub-optimal vegetables. This study contributing to food waste reduction and supporting sustainable practices. © The Author(s). This is an open-access article distributed under the terms of the Creative Commons Attribution License, which permits unrestricted use, distribution and reproduction in any medium, provided the original author and source are credited (https://creativecommons.org/ licenses/by/4.0/)",india largest producer globally consistently ranking top country term production postharvest loss continue major problem sector poor handling storage transportation despite loss customer frequently ignore best still nutritional value due aesthetic flaw retailer expectation purchasing explores purchasing preference wellstructured questionnaire collected respondent coimbatore farmer market analyzed conjoint total four buying expectation benefit price identified purchasing combination fresh firm without spot price discount utility score highly preferred attribute buying contributing reduction supporting sustainable practice author openaccess distributed term creative common attribution license permit unrestricted distribution reproduction medium provided original author source credited httpscreativecommonsorg licensesby,2025,Plant Science Today,"Sathya, K.N.; Uma, K.; Malarkodi, M.","Department of Agricultural and Rural Management, Tamil Nadu Agricultural University, Coimbatore, TN, India","Sathya, K. N., Department of Agricultural and Rural Management, Tamil Nadu Agricultural University, Coimbatore, TN, India; Uma, K., Department of Agricultural and Rural Management, Tamil Nadu Agricultural University, Coimbatore, TN, India; Malarkodi, Maruthan, Department of Agricultural and Rural Management, Tamil Nadu Agricultural University, Coimbatore, TN, India",,farmers market; food reduction; preference; purchasing behaviour; sub-optimal vegetables; sustainability,,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105017668670&doi=10.14719%2Fpst.7574&partnerID=40&md5=fd0d54d80aa291eb67097916f696100c,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6999190195502702,,1,,3,None explicit (abstract-level),No,Attitudes / intentions (direct),Attribution / naturalness cues; Price / discount depth; Channel / retail context,India
2-s2.0-85212431950,10.1108/BFJ-09-2024-0907,"Drivers, inhibiting factors and facilitating factors influencing purchase intention of suboptimal foods among Taiwanese consumers","Purpose: To elucidate the factors influencing suboptimal food (SF) purchase intention among Taiwanese consumers, this study extended the theory of planned behaviour (TPB) model by incorporating driving factors that encourage purchasing of SFs, that is, incorporating food waste awareness and personal norms. The inhibiting moderator of health consciousness and facilitating moderator of price consciousness were also considered. Design/methodology/approach: A total of 305 online questionnaire responses were analysed. Moderated regression analysis was performed to test the hypotheses proposed in this study. Findings: Consumer attitudes toward purchasing SFs and perceived behavioural control as well as their food waste awareness and personal norms are determinants of their SF purchase intention. Health consciousness inhibits SF purchase intention, and price consciousness promotes SF purchase intention. In addition, the moderating effect of health consciousness reverses the positive relationship between personal norms and SF purchase intention, turning the relationship negative. However, the moderating effect of price consciousness strengthens the positive relationship between personal norms and SF purchase intention. Originality/value: In addition to extending the TPB model, this study considered the main effects and moderating effects of health consciousness and price consciousness on consumers’ intention to purchase SF. The research findings contribute to the understanding of the relevant factors that influence Taiwanese consumers’ SF purchase intention. The study also outlines the implications of its findings in terms of encouraging consumers to purchase SFs to reduce food waste. © 2024, Emerald Publishing Limited.",purpose elucidate influencing taiwanese extended theory planned tpb model incorporating driving encourage purchasing sfs incorporating awareness personal norm inhibiting moderator health consciousness facilitating moderator price consciousness considered designmethodologyapproach total online questionnaire response analysed moderated regression performed hypothesis proposed purchasing sfs behavioural control awareness personal norm determinant health consciousness inhibits price consciousness promotes moderating health consciousness revers relationship personal norm turning relationship moderating price consciousness strengthens relationship personal norm originalityvalue extending tpb model considered main moderating health consciousness price consciousness contribute understanding relevant taiwanese outline implication term encouraging sfs reduce emerald publishing limited,2025,British Food Journal,"Chen, M.-F.","Department of Business Management, Tatung University, Taipei, Taiwan","Chen, Mei Fiang, Department of Business Management, Tatung University, Taipei, Taiwan",,Food waste awareness; Health consciousness; Personal norms; Price consciousness; Suboptimal foods; Theory of planned behaviour model,adult; article; awareness; consciousness; consumer; consumer attitude; food; food waste; human; pilot study; price; purchasing; questionnaire; Taiwanese; Theory of Planned Behavior,Article,Final,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85212431950&doi=10.1108%2FBFJ-09-2024-0907&partnerID=40&md5=e05e63de513e1405a0a93c6ca939c439,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6963276782177142,,1,,1,Theory of Planned Behavior (TPB),No,Quality/health inference,Price / discount depth,Taiwan
2-s2.0-85200046772,10.1108/BFJ-05-2024-0426,Integrating the value–belief–norm model and the theory of planned behavior for explaining consumers’ purchase intention of suboptimal food,"Purpose: Many studies have demonstrated that consumers tend to reject “suboptimal foods” (SF), despite the foods being suitable for human consumption. This study integrated the value–belief–norm (VBN) model and the theory of planned behavior (TPB) to analyze Taiwanese consumers’ purchase intention of SF and the factors that influence it, including values, beliefs, personal norms, attitudes, subjective norms, and perceived behavioral control. The integrated model also considered the influences of consumers’ “motivations to reduce food waste” and “situational factors.” Design/methodology/approach: We surveyed 308 Taiwanese consumers by using an online Google Forms questionnaire. Structural equation modeling was performed to investigate the proposed integrated model. Findings: The empirical results indicated that the integrated VBN and TPB model had high exploratory power for explaining consumers’ purchase intention of SF. Additionally, it revealed consumers’ personal norms and their motivations to reduce food waste to determine their attitude toward purchasing SF. Originality/value: In addition to establishing an integrated VBN and TPB model, this study considered other factors that may influence consumers’ attitude toward purchasing SF. Our findings contribute to the understanding of Taiwanese consumers’ attitude toward and purchase intention of SF and identify relevant influencing factors. Our findings can be applied to foster appreciation among consumers toward SF and persuade them to purchase SF. © 2024, Emerald Publishing Limited.",purpose many demonstrated tend reject despite suitable human integrated valuebeliefnorm vbn model theory planned tpb taiwanese including value belief personal norm subjective norm behavioral control integrated model considered motivation reduce situational designmethodologyapproach surveyed taiwanese online google form questionnaire structural equation modeling performed proposed integrated model empirical indicated integrated vbn tpb model exploratory power explaining additionally revealed personal norm motivation reduce determine purchasing originalityvalue establishing integrated vbn tpb model considered purchasing contribute understanding taiwanese identify relevant influencing applied foster appreciation persuade emerald publishing limited,2024,British Food Journal,"Chen, M.-F.","Department of Business Management, Tatung University, Taipei, Taiwan","Chen, Mei Fiang, Department of Business Management, Tatung University, Taipei, Taiwan",,Motivations to reduce food waste; Situational factors; Suboptimal foods (SF); The theory of planned behavior (TPB) model; Value–belief–norm (VBN) model,adult; article; behavior control; cohort analysis; consumer; female; food; food waste; human; major clinical study; male; motivation; pharmaceutics; pilot study; purchasing; questionnaire; structural equation modeling; Taiwanese; Theory of Planned Behavior,Article,Final,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85200046772&doi=10.1108%2FBFJ-05-2024-0426&partnerID=40&md5=561aee935cb1a1384ce5777152b6dcc7,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6889536364188061,,1,,1,Theory of Planned Behavior (TPB),No,Attitudes / intentions (direct),None reported,Taiwan
2-s2.0-85131386636,10.1016/j.resconrec.2022.106426,Consumer preferences for visually sub-optimal food: Role of information framing and personal goals,"This study investigates how framing in relation to environmental consequences directs consumers to prioritize among gain, hedonic, and normative goals when accepting suboptimal food to reduce food waste. A random sample of 1,704 United States consumers completed a three-wave survey instrument, including repeated discrete choice experiments. Goals related to gains deteriorated substantially over time. Goals for reducing environmental impact by purchasing sub-optimal food were stronger and more time-invariant. There was no increase in goal strength for reduce environmental impact due to the type information provided. Furthermore, there was no support for a lower decrease across time in normative goal strength due to exposure to positive framing. There were combined effects of information and time, respectively. Five latent groups were identified. These results are relevant for actions to increase the acceptance of suboptimal food, finding that differences in consumer preferences are attributable to goal type and goal strength. © 2022 The Author(s)",investigates framing relation environmental consequence directs prioritize gain hedonic normative goal accepting reduce random united state completed threewave instrument including repeated discrete choice goal gain deteriorated substantially time goal reducing environmental purchasing stronger timeinvariant increase goal strength reduce environmental due type information provided support decrease time normative goal strength due exposure framing combined information time respectively five latent group identified relevant action increase acceptance finding difference preference attributable goal type goal strength author,2022,"Resources, Conservation and Recycling","Bolos, L.A.; Lagerkvist, C.J.; Edenbrant, A.K.; Nayga, R.M.","Department of Economics, Sveriges lantbruksuniversitet, Uppsala, Uppsala, Sweden","Bolos, Laura Andreea, Department of Economics, Sveriges lantbruksuniversitet, Uppsala, Uppsala, Sweden; Lagerkvist, Carl Johan, Department of Economics, Sveriges lantbruksuniversitet, Uppsala, Uppsala, Sweden; Edenbrant, Anna Kristina, Department of Economics, Sveriges lantbruksuniversitet, Uppsala, Uppsala, Sweden; Nayga, Rodolfo M., ",,Choice experiment; Environment; Food waste; Goal-setting; Latent class; United States,Choice experiments; Consumers' preferences; Environment; Environmental consequences; Food waste; Goal-setting; Latent class; Random sample; Survey instruments; United state; Environmental impact; consumption behavior; environmental impact assessment; experimental study; food consumption; food waste; pollution control; pollution monitoring; preference behavior; article; consumer; environmental impact; human; purchasing; random sample; United States,Article,Final,All Open Access; Hybrid Gold Open Access,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85131386636&doi=10.1016%2Fj.resconrec.2022.106426&partnerID=40&md5=aecfd02dfdd31761dab5504aa6044d8a,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6755588297309976,,1,,1,None explicit (abstract-level),No,Not specified,None reported,United States
2-s2.0-105011723407,10.1287/msom.2023.0167,Retailing Strategies of Imperfect Produce and the Battle Against Food Waste,"Problem definition: Imperfect produce—edible but cosmetically flawed fruits and vegetables—is often excluded from store shelves, contributing significantly to food waste. Commercializing imperfect produce presents a promising opportunity to reduce waste. This study examines how grocery retailers can best choose from three common retailing strategies: discarding imperfect produce, bunching it with cosmetically perfect produce, or differentiating by selling perfect and imperfect produce separately at different prices. Methodology/results: We develop analytical models that capture consumers’ purchase behaviors under each retailing strategy. These models account for varying consumer preferences and quality perceptions to determine optimal retailer choices and their implications for food waste reduction. Our analysis identifies the specific market conditions under which each retailing strategy becomes optimal. We then examine two widely discussed policy interventions aimed at reducing food waste: educating consumers to improve their perception of imperfect produce and relaxing the tolerance limits for the amount of imperfect produce allowed into retail stores. We find that educating consumers about the value of imperfect produce may inadvertently reduce sales of perfect produce through cannibalization, potentially leading to increased amounts of unsold perfect produce and lower profits. This economic pressure can cause retailers to switch from the differentiating strategy to the discarding strategy, paradoxically increasing food waste. Additionally, relaxing tolerance limits may merely shift food waste from farms to retail stores when retailers employ discarding or differentiating strategies. Our study incorporates three extensions—upcycling imperfect produce into by-products, adopting mixed strategies that combine approaches, and implementing full-shelf ordering policies—which confirm the robustness of our main findings. Managerial implications: This research provides retailers with actionable insights for selecting optimal strategies to manage imperfect produce based on specific consumer preference profiles and market conditions. For policymakers, we offer recommendations that highlight the potential unintended consequences of well-intentioned interventions, suggesting more nuanced approaches to effectively reduce food waste. © 2025 INFORMS.",problem definition produceedible cosmetically flawed vegetablesis often excluded store shelf contributing commercializing promising opportunity reduce examines grocery retailer best choose common retailing strategy discarding bunching cosmetically perfect differentiating selling perfect separately different price methodologyresults develop analytical model capture retailing strategy model account varying preference quality determine optimal retailer choice implication reduction identifies specific market condition retailing strategy becomes optimal widely discussed policy intervention aimed reducing educating improve relaxing tolerance limit amount allowed retail store educating value inadvertently reduce sale perfect cannibalization potentially leading increased amount unsold perfect profit economic pressure cause retailer switch differentiating strategy discarding strategy paradoxically increasing additionally relaxing tolerance limit merely shift farm retail store retailer employ discarding differentiating strategy incorporates extensionsupcycling byproduct adopting mixed strategy combine approach implementing fullshelf ordering policieswhich confirm robustness main managerial implication provides retailer actionable insight selecting optimal strategy manage specific preference profile market condition policymakers offer recommendation highlight potential unintended consequence wellintentioned intervention suggesting nuanced approach effectively reduce informs,2025,Manufacturing and Service Operations Management,"Kazaz, B.; Xu, F.; Yu, H.","Martin J. Whitman School of Management, Syracuse, NY, United States; UConn School of Business, Storrs, CT, United States; Institute of Supply Chain Analytics, Dongbei University of Finance and Economics, Dalian, Liaoning, China","Kazaz, Burak, Martin J. Whitman School of Management, Syracuse, NY, United States; Xu, Fasheng, UConn School of Business, Storrs, CT, United States; Yu, Haoran, Institute of Supply Chain Analytics, Dongbei University of Finance and Economics, Dalian, Liaoning, China",,bunching strategy; differentiating strategy; discarding strategy; food waste; imperfect produce,Consumer behavior; Food waste; Purchasing; Sales; Bunching strategy; Consumers' preferences; Differentiating strategy; Discarding strategy; Fruit and vegetables; Imperfect produce; Market condition; Problem definition; Tolerance limits; Retail stores,Article,Final,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105011723407&doi=10.1287%2Fmsom.2023.0167&partnerID=40&md5=04f6109eabaf645c93c15f90fb7f523a,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6736043189394657,,1,,4,None explicit (abstract-level),No,Quality/health inference,Channel / retail context,United States; China
2-s2.0-85126427026,10.1108/BFJ-09-2021-1074,Situational variables that affect consumers' suboptimal food purchasing behavior in China,"Purpose: Refusing to purchase suboptimal food plays an important role in food waste. However, it is still unclear what factors in the shopping situation will affect consumers' decision to purchase suboptimal food. The purpose of this paper is to identify the situational factors that affect consumers' suboptimal food purchase and provide a basis for designing effective intervention strategies for follow-up suboptimal food sales. Design/methodology/approach: Based on in-depth interviews with 25 Chinese consumers, this study uses the grounded theory to find out the situational factors that influence consumers' purchase of suboptimal food. Findings: These situational factors are divided into nine categories and 21 subcategories. Compared with general situational factors that affect consumers' food purchase decisions, some unique factors and remarkable roles are found. It is found that the channel of information release, store hygiene, salesmen and point-of-sale presentation are more important in influencing consumers' decisions to buy suboptimal food. Based on the findings, marketing suggestions for food retailers are put forward. Originality/value: This paper fills in the research gaps on understanding the impacts of situational factors on suboptimal food purchase and particularly reveals the effects of face concept on the purchase. The research findings can provide a theoretical basis for subsequent large-quantitative research, and in view of the similarities between Chinese culture and East Asian culture, these findings are valuable not only for the Chinese food retailers but also for the international retailers wishing to enter the Chinese or East Asian markets. © 2022, Emerald Publishing Limited.",purpose refusing play important still unclear shopping situation affect decision purpose identify situational affect provide basis designing effective intervention strategy followup sale designmethodologyapproach indepth interview chinese grounded theory situational situational divided nine category subcategories compared general situational affect decision unique remarkable found found channel information release store hygiene salesman pointofsale presentation important influencing decision buy marketing suggestion retailer put forward originalityvalue fill gap understanding situational particularly reveals face concept provide theoretical basis subsequent largequantitative view similarity chinese culture east asian culture valuable chinese retailer international retailer wishing enter chinese east asian market emerald publishing limited,2023,British Food Journal,"Cao, S.; Gong, S.; Bai, L.","School of Biological and Agricultural Engineering, Jilin University, Changchun, Jilin, China; School of Management, Jilin University, Changchun, Jilin, China; Jilin University, Changchun, Jilin, China","Cao, Shiyang, School of Biological and Agricultural Engineering, Jilin University, Changchun, Jilin, China; Gong, Shunlong, School of Management, Jilin University, Changchun, Jilin, China; Bai, Li, School of Biological and Agricultural Engineering, Jilin University, Changchun, Jilin, China, Jilin University, Changchun, Jilin, China",,Food waste; Grounded theory; Purchase behavior; Situational factors; Suboptimal food,article; China; consumer; follow up; food waste; grounded theory; human; hygiene; interview; marketing; purchasing; quantitative analysis; theoretical study,Article,Final,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85126427026&doi=10.1108%2FBFJ-09-2021-1074&partnerID=40&md5=fa0f215241976ea8805ef460129530b5,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6643004969365018,,1,,5,None explicit (abstract-level),No,Not specified,Channel / retail context,China
2-s2.0-85214294583,10.1016/j.foodqual.2025.105426,What do consumers prioritise when selecting climate-affected produce and what trumps empathy towards farmers?,"Despite the prevalence of extreme weather events (e.g., droughts), little is known about factors that would prompt consumer to choose climate-affected (suboptimal) produce over climate-unaffected (“normal”) food, and how much they would pay for it. This study has examined if empathy towards farmers: 1) outweighs the importance of the intrinsic attributes typically affected by extreme weather events (aesthetic look, taste, firmness, and size), and 2) enhances the effectiveness of extrinsic attributes controlled by marketers (price, retail setting, resilience marketing message). Two discrete choice experiments were carried out – one with a sample of Australian students (Study 1, N = 358) and another one with a wider Australian population (Study 2, N = 548). Both studies consistently showed under which conditions intrinsic attributes trumped empathy and which extrinsic attributes, combined with empathy, influenced consumers to choose climate-affected food. This work discusses a number of strategies to promote currently discarded, but still edible, climate-affected produce to reduce food waste and minimise farmers' income loss in times of climate change. © 2025 The Authors",despite prevalence extreme weather event drought little known would prompt choose climateaffected climateunaffected normal much would pay examined empathy farmer outweighs importance intrinsic attribute typically affected extreme weather event aesthetic look taste firmness size enhances effectiveness extrinsic attribute controlled marketer price retail setting resilience marketing message discrete choice carried australian student another wider australian population consistently showed condition intrinsic attribute trumped empathy extrinsic attribute combined empathy influenced choose climateaffected work discusses number strategy promote currently discarded still edible climateaffected reduce minimise farmer income loss time climate change author,2025,Food Quality and Preference,"Tarabashkina, L.; Rajaguru, R.; Ho, K.K.K.F.X.","The UWA Business School, Perth, WA, Australia; College of Business and Economics, University of Tasmania, Hobart, TS, Australia; School of Business and Law, Edith Cowan University, Perth, WA, Australia","Tarabashkina, Liudmila, The UWA Business School, Perth, WA, Australia; Rajaguru, Rajesh, College of Business and Economics, University of Tasmania, Hobart, TS, Australia; Ho, Kenneth Kaysan Khayr (Fu Xian), School of Business and Law, Edith Cowan University, Perth, WA, Australia",,Climate-affected produce; Empathy; Extrinsic attributes; Intrinsic attributes; Suboptimal food,,Article,Final,All Open Access; Green Accepted Open Access; Green Final Open Access; Green Open Access; Hybrid Gold Open Access,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85214294583&doi=10.1016%2Fj.foodqual.2025.105426&partnerID=40&md5=3fdbd4a40c2e1156d40236e3e019f80d,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6606427815752217,,1,,1,None explicit (abstract-level),No,Sympathy / Empathic concern,Price / discount depth; Channel / retail context,Australia
2-s2.0-85192695822,10.3390/foods13091401,Green Consumer Profiling and Online Shopping of Imperfect Foods: Extending UTAUT with Web-Based Label Quality for Misshapen Organic Produce,"Misshapen organic vegetables in the food supply chain can easily be discarded in the market if they do not meet aesthetic standards. E-commerce technology enables the distribution of imperfect organic produce from farmers to potential customers, mitigating agri-food waste issues. Green consumers are prospective customers of imperfect produce because their purchasing decisions are made based on sustainability and environmental considerations. However, each individual’s degree of green consumption differs, impacting their preferences and behaviors toward green buying activity. Considering the gap between the varying levels of green consumers and their intention to purchase imperfect organic produce through e-commerce, this study aimed to profile three distinct green consumers and explore factors affecting their Online Green Purchase Intention (OGPI) for imperfect organic vegetables. The Unified Theory of Acceptance and Use of Technology (UTAUT) was applied in this study, and Web-Based Label Quality (WLQ) was introduced as an extended construct to describe green consumers’ perceptions of the credibility and reliability of labels or product-related information displayed on e-commerce platforms. This study involved 668 internet users from environmental platforms and online communities of organic food enthusiasts. First, the consumers were classified into dark-green, semi/light green, and non-green using a cluster analysis approach. Then, Structural Equation Modeling (SEM) and Multi-Group Analysis (MGA) were employed to determine the factors affecting OGPI among green consumer groups. This research found that Performance Expectancy (PE), Social Influence (SI), and WLQ positively influenced dark-green consumers’ online green purchase intention. Only Performance Expectancy (PE) positively affected semi/light-green consumers’ OGPI. Meanwhile, the Facilitating Condition (FC) positively affected non-green consumers’ online green purchase intentions. This research revealed dark-green consumers as the target segment, broadening customers’ perspectives on accepting imperfect organic products, including e-commerce technology. Moreover, the research results can be utilized for marketing and business purposes and contribute to food policy. © 2024 by the authors.",misshapen organic supply chain easily discarded market meet aesthetic standard ecommerce technology enables distribution organic farmer potential customer mitigating agrifood issue green prospective customer purchasing decision made sustainability environmental consideration individual degree green differs impacting preference green buying activity considering gap varying level green organic ecommerce aimed profile distinct green affecting online green ogpi organic unified theory acceptance technology utaut applied webbased label quality wlq introduced extended construct describe green credibility reliability label productrelated information displayed ecommerce platform involved internet user environmental platform online community organic enthusiast classified darkgreen semilight green nongreen cluster approach structural equation modeling sem multigroup mga employed determine affecting ogpi green group found performance expectancy social wlq positively influenced darkgreen online green performance expectancy positively affected semilightgreen ogpi meanwhile facilitating condition positively affected nongreen online green revealed darkgreen target segment broadening customer perspective accepting organic including ecommerce technology utilized marketing business purpose contribute policy author,2024,Foods,"Oktaviani, R.D.; Naruetharadhol, P.; Padthar, S.; Ketkaew, C.","Khon Kaen University International College, Khon Kaen, Khon Kaen, Thailand; Center for Sustainable Innovation and Society, Khon Kaen University, Khon Kaen, Thailand","Oktaviani, Rara Dwi, Khon Kaen University International College, Khon Kaen, Khon Kaen, Thailand, Center for Sustainable Innovation and Society, Khon Kaen University, Khon Kaen, Thailand; Naruetharadhol, Phaninee, Khon Kaen University International College, Khon Kaen, Khon Kaen, Thailand, Center for Sustainable Innovation and Society, Khon Kaen University, Khon Kaen, Thailand; Padthar, Siraphat, Khon Kaen University International College, Khon Kaen, Khon Kaen, Thailand, Center for Sustainable Innovation and Society, Khon Kaen University, Khon Kaen, Thailand; Ketkaew, Chavis, Khon Kaen University International College, Khon Kaen, Khon Kaen, Thailand, Center for Sustainable Innovation and Society, Khon Kaen University, Khon Kaen, Thailand",,consumer segmentation; e-commerce; extended UTAUT; green consumers; imperfect produce; online green purchase intention; shades of green,,Article,Final,All Open Access; Gold Open Access; Green Accepted Open Access; Green Open Access,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85192695822&doi=10.3390%2Ffoods13091401&partnerID=40&md5=2c5773a9e7b402e2504af28d821e5a63,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6579422669908517,,1,,3,None explicit (abstract-level),No,Attitudes / intentions (direct),None reported,Thailand
2-s2.0-105002081371,10.23762/FSO_VOL13_NO1_4,"Food Waste Unveiled: Exploring Consumer Attitudes, Habits, and the Path to Sustainable Food Consumption","This study enriches the current state of knowledge presented in the literature review by investigating how the propensity to waste food is influenced by people's views on food waste, frequency of food purchases, and individual habits related to environmentally sustainable household practices. Binary logistic regression modelling in hierarchical form was developed from 672 completed questionnaires representing the population of the Czech Republic aged 15 and over. The research shows that the propensity to waste food is higher among individuals who are aware of their food waste and concerned about its cost, which can be explained by cognitive dissonance. The phenomenon of forgetting to consume food before it spoils is identified as an important economic reason for food waste, attributed to time inconsistency and imperfect information processing. The frequency of food purchases is found to have a nonlinear relationship with food waste, suggesting an optimal purchase frequency at which individuals can effectively manage their food stocks. Individuals who frequently bring their own bags to the supermarket and regularly sort their waste have lower levels of food waste, driven by pro-environmental behaviour, mindfulness, and adherence to social norms. The study provides practical insights such as educating the public about the environmental impact of food waste, tailoring communication strategies to address cognitive dissonance, developing community programmes that emphasise the social and moral aspects of reducing food waste and fostering a collective sense of responsibility, and implementing economic incentives or penalties to align economic behaviours with environmental and moral values regarding food waste. © 2025 by the authors.",enriches current state knowledge presented literature review investigating propensity influenced people view frequency individual habit environmentally sustainable household practice binary logistic regression modelling hierarchical form developed completed questionnaire representing population czech republic aged propensity individual aware concerned cost explained cognitive dissonance phenomenon forgetting consume spoil identified important economic reason attributed time inconsistency information processing frequency found nonlinear relationship suggesting optimal frequency individual effectively manage stock individual frequently bring bag supermarket regularly sort level driven proenvironmental mindfulness adherence social norm provides practical insight educating public environmental tailoring communication strategy cognitive dissonance developing community programme emphasise social moral aspect reducing fostering collective sense responsibility implementing economic incentive penalty align economic environmental moral value regarding author,2025,Forum Scientiae Oeconomia,"Špicka, J.","Faculty of Economics and Management, Czech University of Life Sciences Prague, Prague, Czech Republic","Špicka, Jindrich, Faculty of Economics and Management, Czech University of Life Sciences Prague, Prague, Czech Republic",,food waste; logistic regression; propensity to waste food; sustainable consumption,,Article,Final,,https://www.scopus.com/inward/record.uri?eid=2-s2.0-105002081371&doi=10.23762%2FFSO_VOL13_NO1_4&partnerID=40&md5=1dc2c2aa42fd80570aa0ab25750f3a3b,scopus_export_Mar 1-2026_ca3bc159-43eb-4cb5-bfaf-84be71ab771b.csv,0.6500877202591574,,1,,1,Social Norm Theory,No,Attitudes / intentions (direct),None reported,Czech Republic
